sku_counts,sku_average_volume,sku_length_var,sku_width_var,sku_height_var,sku_length_avg,sku_width_avg,sku_height_avg,max_asr,vehicle_length,vehicle_width,vehicle_height,spare_capacity,sku_concentration,sku_min_length,sku_max_length,sku_std_length,sku_min_width,sku_max_width,sku_std_width,sku_min_height,sku_max_height,sku_std_height,l_to_L_ratio_avg,l_to_L_ratio_min,l_to_L_ratio_max,l_to_L_ratio_std,h_to_H_ratio_avg,h_to_H_ratio_min,h_to_H_ratio_max,h_to_H_ratio_std,w_to_W_ratio_avg,w_to_W_ratio_min,w_to_W_ratio_max,w_to_W_ratio_std,wl_to_vehicle_wl_avg,wl_to_vehicle_wl_min,wl_to_vehicle_wl_max,wl_to_vehicle_wl_std,wl_to_vehicle_wl_total,instance_source,order_id
2,30000.0,0.0,0.0,0.0,50.0,40.0,15.0,3.3333333333333335,60.0,25.0,30.0,-15000.0,0.5,50.0,50.0,0.0,40.0,40.0,0.0,15.0,15.0,0.0,0.8333333333333334,0.8333333333333334,0.8333333333333334,0.0,0.5,0.5,0.5,0.0,1.6,1.6,1.6,0.0,1.3333333333333333,1.3333333333333333,1.3333333333333333,0.0,2.6666666666666665,BSP_100_O6_1_3_4.xml,64
2,5478.0,60.5,2.0,40.5,27.5,21.0,10.5,5.5,60.0,25.0,30.0,34044.0,0.6024096385542169,22.0,33.0,7.7781745930520225,20.0,22.0,1.4142135623730951,6.0,15.0,6.363961030678928,0.45833333333333337,0.36666666666666664,0.55,0.12963624321753375,0.35,0.2,0.5,0.21213203435596426,0.8400000000000001,0.8,0.88,0.056568542494923775,0.38866666666666666,0.29333333333333333,0.484,0.13482169294623506,0.7773333333333333,BSP_100_O6_1_3_4.xml,65
1,17940.0,0.0,0.0,0.0,60.0,23.0,13.0,4.615384615384615,60.0,25.0,30.0,27060.0,1.0,60.0,60.0,0.0,23.0,23.0,0.0,13.0,13.0,0.0,1.0,1.0,1.0,0.0,0.43333333333333335,0.43333333333333335,0.43333333333333335,0.0,0.92,0.92,0.92,0.0,0.92,0.92,0.92,0.0,0.92,BSP_100_O6_1_3_4.xml,66
1,13440.0,0.0,0.0,0.0,48.0,40.0,7.0,6.857142857142857,60.0,25.0,30.0,31560.0,1.0,48.0,48.0,0.0,40.0,40.0,0.0,7.0,7.0,0.0,0.8,0.8,0.8,0.0,0.23333333333333334,0.23333333333333334,0.23333333333333334,0.0,1.6,1.6,1.6,0.0,1.28,1.28,1.28,0.0,1.28,BSP_100_O6_1_3_4.xml,67
1,2040.0,0.0,0.0,0.0,34.0,15.0,4.0,8.5,60.0,25.0,30.0,42960.0,1.0,34.0,34.0,0.0,15.0,15.0,0.0,4.0,4.0,0.0,0.5666666666666667,0.5666666666666667,0.5666666666666667,0.0,0.13333333333333333,0.13333333333333333,0.13333333333333333,0.0,0.6,0.6,0.6,0.0,0.34,0.34,0.34,0.0,0.34,BSP_100_O6_1_3_4.xml,68
2,44629.0,60.5,2380.5,60.5,76.5,47.5,7.5,35.5,60.0,25.0,30.0,-44258.0,0.979318380425284,71.0,82.0,7.7781745930520225,13.0,82.0,48.79036790187178,2.0,13.0,7.7781745930520225,1.275,1.1833333333333333,1.3666666666666667,0.12963624321753373,0.25,0.06666666666666667,0.43333333333333335,0.25927248643506745,1.9,0.52,3.28,1.951614716074871,2.549,0.6153333333333333,4.482666666666667,2.734617625108775,5.098,BSP_100_O6_1_3_4.xml,69
1,2700.0,0.0,0.0,0.0,25.0,18.0,6.0,4.166666666666667,60.0,25.0,30.0,42300.0,1.0,25.0,25.0,0.0,18.0,18.0,0.0,6.0,6.0,0.0,0.4166666666666667,0.4166666666666667,0.4166666666666667,0.0,0.2,0.2,0.2,0.0,0.72,0.72,0.72,0.0,0.3,0.3,0.3,0.0,0.3,BSP_100_O6_1_3_4.xml,70
1,19008.0,0.0,0.0,0.0,33.0,24.0,24.0,1.375,60.0,25.0,30.0,25992.0,1.0,33.0,33.0,0.0,24.0,24.0,0.0,24.0,24.0,0.0,0.55,0.55,0.55,0.0,0.8,0.8,0.8,0.0,0.96,0.96,0.96,0.0,0.528,0.528,0.528,0.0,0.528,BSP_100_O6_1_3_4.xml,71
1,160875.0,0.0,0.0,0.0,65.0,55.0,45.0,1.4444444444444444,60.0,25.0,30.0,-115875.0,1.0,65.0,65.0,0.0,55.0,55.0,0.0,45.0,45.0,0.0,1.0833333333333333,1.0833333333333333,1.0833333333333333,0.0,1.5,1.5,1.5,0.0,2.2,2.2,2.2,0.0,2.3833333333333333,2.3833333333333333,2.3833333333333333,0.0,2.3833333333333333,BSP_100_O6_1_3_4.xml,72
1,22950.0,0.0,0.0,0.0,45.0,34.0,15.0,3.0,60.0,25.0,30.0,22050.0,1.0,45.0,45.0,0.0,34.0,34.0,0.0,15.0,15.0,0.0,0.75,0.75,0.75,0.0,0.5,0.5,0.5,0.0,1.36,1.36,1.36,0.0,1.02,1.02,1.02,0.0,1.02,BSP_100_O6_1_3_4.xml,73
1,16000.0,0.0,0.0,0.0,40.0,25.0,16.0,2.5,60.0,25.0,30.0,29000.0,1.0,40.0,40.0,0.0,25.0,25.0,0.0,16.0,16.0,0.0,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.0,0.5333333333333333,0.5333333333333333,0.5333333333333333,0.0,1.0,1.0,1.0,0.0,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.0,0.6666666666666666,BSP_100_O6_1_3_4.xml,74
1,33120.0,0.0,0.0,0.0,48.0,46.0,15.0,3.2,60.0,25.0,30.0,11880.0,1.0,48.0,48.0,0.0,46.0,46.0,0.0,15.0,15.0,0.0,0.8,0.8,0.8,0.0,0.5,0.5,0.5,0.0,1.84,1.84,1.84,0.0,1.472,1.472,1.472,0.0,1.472,BSP_100_O6_1_3_4.xml,75
2,83549.0,0.0,0.0,0.0,67.0,43.0,29.0,2.310344827586207,60.0,25.0,30.0,-122098.0,0.5,67.0,67.0,0.0,43.0,43.0,0.0,29.0,29.0,0.0,1.1166666666666667,1.1166666666666667,1.1166666666666667,0.0,0.9666666666666667,0.9666666666666667,0.9666666666666667,0.0,1.72,1.72,1.72,0.0,1.9206666666666667,1.9206666666666667,1.9206666666666667,0.0,3.8413333333333335,BSP_100_O6_1_3_4.xml,76
1,6720.0,0.0,0.0,0.0,42.0,32.0,5.0,8.4,60.0,25.0,30.0,38280.0,1.0,42.0,42.0,0.0,32.0,32.0,0.0,5.0,5.0,0.0,0.7,0.7,0.7,0.0,0.16666666666666666,0.16666666666666666,0.16666666666666666,0.0,1.28,1.28,1.28,0.0,0.896,0.896,0.896,0.0,0.896,BSP_100_O6_1_3_4.xml,77
1,7714.0,0.0,0.0,0.0,29.0,19.0,14.0,2.0714285714285716,60.0,25.0,30.0,37286.0,1.0,29.0,29.0,0.0,19.0,19.0,0.0,14.0,14.0,0.0,0.48333333333333334,0.48333333333333334,0.48333333333333334,0.0,0.4666666666666667,0.4666666666666667,0.4666666666666667,0.0,0.76,0.76,0.76,0.0,0.36733333333333335,0.36733333333333335,0.36733333333333335,0.0,0.36733333333333335,BSP_100_O6_1_3_4.xml,78
1,1690.0,0.0,0.0,0.0,26.0,13.0,5.0,5.2,60.0,25.0,30.0,43310.0,1.0,26.0,26.0,0.0,13.0,13.0,0.0,5.0,5.0,0.0,0.43333333333333335,0.43333333333333335,0.43333333333333335,0.0,0.16666666666666666,0.16666666666666666,0.16666666666666666,0.0,0.52,0.52,0.52,0.0,0.22533333333333333,0.22533333333333333,0.22533333333333333,0.0,0.22533333333333333,BSP_100_O6_1_3_4.xml,79
3,22287.0,0.0,0.0,0.0,51.0,23.0,19.0,2.6842105263157894,60.0,25.0,30.0,-21861.0,0.3333333333333333,51.0,51.0,0.0,23.0,23.0,0.0,19.0,19.0,0.0,0.85,0.85,0.85,0.0,0.6333333333333333,0.6333333333333333,0.6333333333333333,0.0,0.92,0.92,0.92,0.0,0.782,0.782,0.782,0.0,2.346,BSP_100_O6_1_3_4.xml,80
1,6552.0,0.0,0.0,0.0,26.0,18.0,14.0,1.8571428571428572,60.0,25.0,30.0,38448.0,1.0,26.0,26.0,0.0,18.0,18.0,0.0,14.0,14.0,0.0,0.43333333333333335,0.43333333333333335,0.43333333333333335,0.0,0.4666666666666667,0.4666666666666667,0.4666666666666667,0.0,0.72,0.72,0.72,0.0,0.312,0.312,0.312,0.0,0.312,BSP_100_O6_1_3_4.xml,81
1,18096.0,0.0,0.0,0.0,29.0,26.0,24.0,1.2083333333333333,60.0,25.0,30.0,26904.0,1.0,29.0,29.0,0.0,26.0,26.0,0.0,24.0,24.0,0.0,0.48333333333333334,0.48333333333333334,0.48333333333333334,0.0,0.8,0.8,0.8,0.0,1.04,1.04,1.04,0.0,0.5026666666666667,0.5026666666666667,0.5026666666666667,0.0,0.5026666666666667,BSP_100_O6_1_3_4.xml,82
1,39130.0,0.0,0.0,0.0,43.0,35.0,26.0,1.6538461538461537,60.0,25.0,30.0,5870.0,1.0,43.0,43.0,0.0,35.0,35.0,0.0,26.0,26.0,0.0,0.7166666666666667,0.7166666666666667,0.7166666666666667,0.0,0.8666666666666667,0.8666666666666667,0.8666666666666667,0.0,1.4,1.4,1.4,0.0,1.0033333333333334,1.0033333333333334,1.0033333333333334,0.0,1.0033333333333334,BSP_100_O6_1_3_4.xml,83
1,123725.0,0.0,0.0,0.0,101.0,35.0,35.0,2.8857142857142857,60.0,25.0,30.0,-78725.0,1.0,101.0,101.0,0.0,35.0,35.0,0.0,35.0,35.0,0.0,1.6833333333333333,1.6833333333333333,1.6833333333333333,0.0,1.1666666666666667,1.1666666666666667,1.1666666666666667,0.0,1.4,1.4,1.4,0.0,2.3566666666666665,2.3566666666666665,2.3566666666666665,0.0,2.3566666666666665,BSP_100_O6_1_3_4.xml,84
1,51200.0,0.0,0.0,0.0,40.0,40.0,32.0,1.25,60.0,25.0,30.0,-6200.0,1.0,40.0,40.0,0.0,40.0,40.0,0.0,32.0,32.0,0.0,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.0,1.0666666666666667,1.0666666666666667,1.0666666666666667,0.0,1.6,1.6,1.6,0.0,1.0666666666666667,1.0666666666666667,1.0666666666666667,0.0,1.0666666666666667,BSP_100_O6_1_3_4.xml,85
3,1806.0,0.0,0.3333333333333333,5.333333333333333,21.0,15.333333333333334,5.666666666666667,7.0,60.0,25.0,30.0,39582.0,0.4069767441860465,21.0,21.0,0.0,15.0,16.0,0.5773502691896257,3.0,7.0,2.309401076758503,0.3499999999999999,0.35,0.35,6.798699777552591e-17,0.18888888888888888,0.1,0.23333333333333334,0.0769800358919501,0.6133333333333333,0.6,0.64,0.023094010767585053,0.21466666666666667,0.21,0.224,0.008082903768654767,0.644,BSP_100_O6_1_3_4.xml,86
2,4225.0,12.5,18.0,4.5,27.5,17.0,8.5,3.5714285714285716,60.0,25.0,30.0,36550.0,0.7100591715976331,25.0,30.0,3.5355339059327378,14.0,20.0,4.242640687119285,7.0,10.0,2.1213203435596424,0.45833333333333337,0.4166666666666667,0.5,0.058925565098878946,0.2833333333333333,0.23333333333333334,0.3333333333333333,0.07071067811865474,0.68,0.56,0.8,0.16970562748477142,0.31666666666666665,0.23333333333333334,0.4,0.11785113019775793,0.6333333333333333,BSP_100_O6_1_3_4.xml,87
2,41437.5,112.5,312.5,112.5,37.5,32.5,27.5,1.5,60.0,25.0,30.0,-37875.0,0.8552036199095022,30.0,45.0,10.606601717798213,20.0,45.0,17.67766952966369,20.0,35.0,10.606601717798213,0.625,0.5,0.75,0.1767766952966369,0.9166666666666667,0.6666666666666666,1.1666666666666667,0.35355339059327384,1.3,0.8,1.8,0.7071067811865476,0.875,0.4,1.35,0.6717514421272202,1.75,BSP_100_O6_1_3_4.xml,88
1,12096.0,0.0,0.0,0.0,28.0,27.0,16.0,1.75,60.0,25.0,30.0,32904.0,1.0,28.0,28.0,0.0,27.0,27.0,0.0,16.0,16.0,0.0,0.4666666666666667,0.4666666666666667,0.4666666666666667,0.0,0.5333333333333333,0.5333333333333333,0.5333333333333333,0.0,1.08,1.08,1.08,0.0,0.504,0.504,0.504,0.0,0.504,BSP_100_O6_1_3_4.xml,89
1,75680.0,0.0,0.0,0.0,44.0,43.0,40.0,1.1,60.0,25.0,30.0,-30680.0,1.0,44.0,44.0,0.0,43.0,43.0,0.0,40.0,40.0,0.0,0.7333333333333333,0.7333333333333333,0.7333333333333333,0.0,1.3333333333333333,1.3333333333333333,1.3333333333333333,0.0,1.72,1.72,1.72,0.0,1.2613333333333334,1.2613333333333334,1.2613333333333334,0.0,1.2613333333333334,BSP_100_O6_1_3_4.xml,90
4,2662.0,12.0,0.0,0.0,22.0,11.0,11.0,2.272727272727273,60.0,25.0,30.0,34352.0,0.2840909090909091,19.0,25.0,3.4641016151377544,11.0,11.0,0.0,11.0,11.0,0.0,0.3666666666666667,0.31666666666666665,0.4166666666666667,0.057735026918962595,0.36666666666666664,0.36666666666666664,0.36666666666666664,0.0,0.44,0.44,0.44,0.0,0.16133333333333333,0.13933333333333334,0.18333333333333332,0.025403411844343523,0.6453333333333333,BSP_100_O6_1_3_4.xml,91
3,14248.666666666666,36.333333333333336,12.333333333333332,10.333333333333332,40.333333333333336,35.666666666666664,9.333333333333334,5.125,60.0,25.0,30.0,2254.0,0.5455949094652132,34.0,46.0,6.027713773341708,32.0,39.0,3.511884584284246,7.0,13.0,3.214550253664318,0.6722222222222222,0.5666666666666667,0.7666666666666667,0.10046189622236183,0.3111111111111111,0.23333333333333334,0.43333333333333335,0.10715167512214395,1.4266666666666667,1.28,1.56,0.14047538337136986,0.9684444444444443,0.7253333333333334,1.196,0.23571860185241902,2.9053333333333335,BSP_100_O6_1_3_4.xml,92
3,11550.0,0.0,0.0,0.0,33.0,25.0,14.0,2.357142857142857,60.0,25.0,30.0,10350.0,0.3333333333333333,33.0,33.0,0.0,25.0,25.0,0.0,14.0,14.0,0.0,0.55,0.55,0.55,0.0,0.4666666666666666,0.4666666666666667,0.4666666666666667,6.798699777552591e-17,1.0,1.0,1.0,0.0,0.55,0.55,0.55,0.0,1.65,BSP_100_O6_1_3_4.xml,93
4,17628.0,132.0,173.66666666666666,274.0,23.0,20.5,16.0,8.0,60.0,25.0,30.0,-25512.0,0.9076469253460404,16.0,40.0,11.489125293076057,11.0,40.0,13.178264933847197,2.0,40.0,16.55294535724685,0.3833333333333333,0.26666666666666666,0.6666666666666666,0.1914854215512676,0.5333333333333333,0.06666666666666667,1.3333333333333333,0.5517648452415617,0.8200000000000001,0.44,1.6,0.5271305973538879,0.3893333333333333,0.11733333333333333,1.0666666666666667,0.45326012480775396,1.5573333333333332,BSP_100_O6_1_3_4.xml,94
4,37537.5,156.25,156.25,16.0,36.25,36.25,24.0,1.8333333333333333,60.0,25.0,30.0,-105150.0,0.6043956043956044,30.0,55.0,12.5,30.0,55.0,12.5,22.0,30.0,4.0,0.6041666666666666,0.5,0.9166666666666666,0.20833333333333331,0.7999999999999999,0.7333333333333333,1.0,0.13333333333333336,1.45,1.2,2.2,0.5000000000000001,0.9541666666666666,0.6,2.0166666666666666,0.7083333333333333,3.816666666666667,BSP_100_O6_1_3_4.xml,95
4,4800.0,0.0,0.0,0.0,25.0,24.0,8.0,3.125,60.0,25.0,30.0,25800.0,0.25,25.0,25.0,0.0,24.0,24.0,0.0,8.0,8.0,0.0,0.4166666666666667,0.4166666666666667,0.4166666666666667,0.0,0.26666666666666666,0.26666666666666666,0.26666666666666666,0.0,0.96,0.96,0.96,0.0,0.4,0.4,0.4,0.0,1.6,BSP_100_O6_1_3_4.xml,96
4,4688.0,4.0,4.0,9.0,17.0,17.0,15.5,1.1428571428571428,60.0,25.0,30.0,26248.0,0.42662116040955633,16.0,20.0,2.0,16.0,20.0,2.0,14.0,20.0,3.0,0.2833333333333333,0.26666666666666666,0.3333333333333333,0.033333333333333326,0.5166666666666667,0.4666666666666667,0.6666666666666666,0.09999999999999998,0.68,0.64,0.8,0.08000000000000003,0.19466666666666665,0.17066666666666666,0.26666666666666666,0.04800000000000001,0.7786666666666666,BSP_100_O6_1_3_4.xml,97
5,3192.0,0.0,0.0,0.0,19.0,14.0,12.0,1.5833333333333333,60.0,25.0,30.0,29040.0,0.2,19.0,19.0,0.0,14.0,14.0,0.0,12.0,12.0,0.0,0.31666666666666665,0.31666666666666665,0.31666666666666665,0.0,0.4,0.4,0.4,0.0,0.56,0.56,0.56,0.0,0.17733333333333334,0.17733333333333334,0.17733333333333334,0.0,0.8866666666666667,BSP_100_O6_1_3_4.xml,98
6,7650.0,0.0,0.0,0.0,30.0,17.0,15.0,2.0,60.0,25.0,30.0,-900.0,0.16666666666666666,30.0,30.0,0.0,17.0,17.0,0.0,15.0,15.0,0.0,0.5,0.5,0.5,0.0,0.5,0.5,0.5,0.0,0.68,0.68,0.68,0.0,0.34,0.34,0.34,0.0,2.04,BSP_100_O6_1_3_4.xml,99
2,6255.0,72.0,112.5,4.5,24.0,22.5,11.5,3.0,60.0,25.0,30.0,32490.0,0.7194244604316546,18.0,30.0,8.48528137423857,15.0,30.0,10.606601717798213,10.0,13.0,2.1213203435596424,0.4,0.3,0.5,0.14142135623730953,0.3833333333333333,0.3333333333333333,0.43333333333333335,0.07071067811865477,0.8999999999999999,0.6,1.2,0.4242640687119285,0.39,0.18,0.6,0.29698484809834996,0.78,BSP_100_O6_1_3_5.xml,0
1,11475.0,0.0,0.0,0.0,51.0,15.0,15.0,3.4,60.0,25.0,30.0,33525.0,1.0,51.0,51.0,0.0,15.0,15.0,0.0,15.0,15.0,0.0,0.85,0.85,0.85,0.0,0.5,0.5,0.5,0.0,0.6,0.6,0.6,0.0,0.51,0.51,0.51,0.0,0.51,BSP_100_O6_1_3_5.xml,1
1,5148.0,0.0,0.0,0.0,26.0,18.0,11.0,2.3636363636363638,60.0,25.0,30.0,39852.0,1.0,26.0,26.0,0.0,18.0,18.0,0.0,11.0,11.0,0.0,0.43333333333333335,0.43333333333333335,0.43333333333333335,0.0,0.36666666666666664,0.36666666666666664,0.36666666666666664,0.0,0.72,0.72,0.72,0.0,0.312,0.312,0.312,0.0,0.312,BSP_100_O6_1_3_5.xml,2
2,41429.5,24.5,24.5,4.5,66.5,66.5,9.5,8.75,60.0,25.0,30.0,-37859.0,0.5269071555292726,63.0,70.0,4.949747468305833,63.0,70.0,4.949747468305833,8.0,11.0,2.1213203435596424,1.1083333333333334,1.05,1.1666666666666667,0.08249579113843056,0.31666666666666665,0.26666666666666666,0.36666666666666664,0.07071067811865474,2.66,2.52,2.8,0.19798989873223316,2.9563333333333333,2.646,3.2666666666666666,0.4388776088564505,5.9126666666666665,BSP_100_O6_1_3_5.xml,3
2,3500.0,0.0,0.0,0.0,50.0,35.0,2.0,25.0,60.0,25.0,30.0,38000.0,0.5,50.0,50.0,0.0,35.0,35.0,0.0,2.0,2.0,0.0,0.8333333333333334,0.8333333333333334,0.8333333333333334,0.0,0.06666666666666667,0.06666666666666667,0.06666666666666667,0.0,1.4,1.4,1.4,0.0,1.1666666666666667,1.1666666666666667,1.1666666666666667,0.0,2.3333333333333335,BSP_100_O6_1_3_5.xml,4
1,72576.0,0.0,0.0,0.0,54.0,48.0,28.0,1.9285714285714286,60.0,25.0,30.0,-27576.0,1.0,54.0,54.0,0.0,48.0,48.0,0.0,28.0,28.0,0.0,0.9,0.9,0.9,0.0,0.9333333333333333,0.9333333333333333,0.9333333333333333,0.0,1.92,1.92,1.92,0.0,1.728,1.728,1.728,0.0,1.728,BSP_100_O6_1_3_5.xml,5
1,230400.0,0.0,0.0,0.0,64.0,60.0,60.0,1.0666666666666667,60.0,25.0,30.0,-185400.0,1.0,64.0,64.0,0.0,60.0,60.0,0.0,60.0,60.0,0.0,1.0666666666666667,1.0666666666666667,1.0666666666666667,0.0,2.0,2.0,2.0,0.0,2.4,2.4,2.4,0.0,2.56,2.56,2.56,0.0,2.56,BSP_100_O6_1_3_5.xml,6
1,2352.0,0.0,0.0,0.0,28.0,21.0,4.0,7.0,60.0,25.0,30.0,42648.0,1.0,28.0,28.0,0.0,21.0,21.0,0.0,4.0,4.0,0.0,0.4666666666666667,0.4666666666666667,0.4666666666666667,0.0,0.13333333333333333,0.13333333333333333,0.13333333333333333,0.0,0.84,0.84,0.84,0.0,0.392,0.392,0.392,0.0,0.392,BSP_100_O6_1_3_5.xml,7
1,576.0,0.0,0.0,0.0,16.0,12.0,3.0,5.333333333333333,60.0,25.0,30.0,44424.0,1.0,16.0,16.0,0.0,12.0,12.0,0.0,3.0,3.0,0.0,0.26666666666666666,0.26666666666666666,0.26666666666666666,0.0,0.1,0.1,0.1,0.0,0.48,0.48,0.48,0.0,0.128,0.128,0.128,0.0,0.128,BSP_100_O6_1_3_5.xml,8
1,9000.0,0.0,0.0,0.0,45.0,20.0,10.0,4.5,60.0,25.0,30.0,36000.0,1.0,45.0,45.0,0.0,20.0,20.0,0.0,10.0,10.0,0.0,0.75,0.75,0.75,0.0,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.0,0.8,0.8,0.8,0.0,0.6,0.6,0.6,0.0,0.6,BSP_100_O6_1_3_5.xml,9
2,6250.0,0.0,12.5,12.5,20.0,17.5,17.5,1.3333333333333333,60.0,25.0,30.0,32500.0,0.64,20.0,20.0,0.0,15.0,20.0,3.5355339059327378,15.0,20.0,3.5355339059327378,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.0,0.5833333333333333,0.5,0.6666666666666666,0.11785113019775789,0.7,0.6,0.8,0.14142135623730953,0.23333333333333334,0.2,0.26666666666666666,0.04714045207910316,0.4666666666666667,BSP_100_O6_1_3_5.xml,10
2,5832.0,0.0,0.0,0.0,18.0,18.0,18.0,1.0,60.0,25.0,30.0,33336.0,0.5,18.0,18.0,0.0,18.0,18.0,0.0,18.0,18.0,0.0,0.3,0.3,0.3,0.0,0.6,0.6,0.6,0.0,0.72,0.72,0.72,0.0,0.216,0.216,0.216,0.0,0.432,BSP_100_O6_1_3_5.xml,11
2,3850.0,0.0,0.0,0.0,70.0,11.0,5.0,14.0,60.0,25.0,30.0,37300.0,0.5,70.0,70.0,0.0,11.0,11.0,0.0,5.0,5.0,0.0,1.1666666666666667,1.1666666666666667,1.1666666666666667,0.0,0.16666666666666666,0.16666666666666666,0.16666666666666666,0.0,0.44,0.44,0.44,0.0,0.5133333333333333,0.5133333333333333,0.5133333333333333,0.0,1.0266666666666666,BSP_100_O6_1_3_5.xml,12
2,130000.0,0.0,0.0,0.0,52.0,50.0,50.0,1.04,60.0,25.0,30.0,-215000.0,0.5,52.0,52.0,0.0,50.0,50.0,0.0,50.0,50.0,0.0,0.8666666666666667,0.8666666666666667,0.8666666666666667,0.0,1.6666666666666667,1.6666666666666667,1.6666666666666667,0.0,2.0,2.0,2.0,0.0,1.7333333333333334,1.7333333333333334,1.7333333333333334,0.0,3.466666666666667,BSP_100_O6_1_3_5.xml,13
3,14400.0,0.0,0.0,0.0,45.0,20.0,16.0,2.8125,60.0,25.0,30.0,1800.0,0.3333333333333333,45.0,45.0,0.0,20.0,20.0,0.0,16.0,16.0,0.0,0.75,0.75,0.75,0.0,0.5333333333333333,0.5333333333333333,0.5333333333333333,0.0,0.8000000000000002,0.8,0.8,1.3597399555105182e-16,0.6,0.6,0.6,0.0,1.8,BSP_100_O6_1_3_5.xml,14
2,4800.0,0.0,0.0,0.0,20.0,16.0,15.0,1.3333333333333333,60.0,25.0,30.0,35400.0,0.5,20.0,20.0,0.0,16.0,16.0,0.0,15.0,15.0,0.0,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.0,0.5,0.5,0.5,0.0,0.64,0.64,0.64,0.0,0.21333333333333335,0.21333333333333335,0.21333333333333335,0.0,0.4266666666666667,BSP_100_O6_1_3_5.xml,15
2,1408.0,2.0,0.0,0.5,17.0,11.0,7.5,2.2857142857142856,60.0,25.0,30.0,42184.0,0.5625,16.0,18.0,1.4142135623730951,11.0,11.0,0.0,7.0,8.0,0.7071067811865476,0.2833333333333333,0.26666666666666666,0.3,0.02357022603955158,0.25,0.23333333333333334,0.26666666666666666,0.02357022603955158,0.44,0.44,0.44,0.0,0.12466666666666668,0.11733333333333333,0.132,0.010370899457402704,0.24933333333333332,BSP_100_O6_1_3_5.xml,16
1,15680.0,0.0,0.0,0.0,80.0,14.0,14.0,5.714285714285714,60.0,25.0,30.0,29320.0,1.0,80.0,80.0,0.0,14.0,14.0,0.0,14.0,14.0,0.0,1.3333333333333333,1.3333333333333333,1.3333333333333333,0.0,0.4666666666666667,0.4666666666666667,0.4666666666666667,0.0,0.56,0.56,0.56,0.0,0.7466666666666667,0.7466666666666667,0.7466666666666667,0.0,0.7466666666666667,BSP_100_O6_1_3_5.xml,17
1,85782.0,0.0,0.0,0.0,58.0,51.0,29.0,2.0,60.0,25.0,30.0,-40782.0,1.0,58.0,58.0,0.0,51.0,51.0,0.0,29.0,29.0,0.0,0.9666666666666667,0.9666666666666667,0.9666666666666667,0.0,0.9666666666666667,0.9666666666666667,0.9666666666666667,0.0,2.04,2.04,2.04,0.0,1.972,1.972,1.972,0.0,1.972,BSP_100_O6_1_3_5.xml,18
1,2160.0,0.0,0.0,0.0,18.0,15.0,8.0,2.25,60.0,25.0,30.0,42840.0,1.0,18.0,18.0,0.0,15.0,15.0,0.0,8.0,8.0,0.0,0.3,0.3,0.3,0.0,0.26666666666666666,0.26666666666666666,0.26666666666666666,0.0,0.6,0.6,0.6,0.0,0.18,0.18,0.18,0.0,0.18,BSP_100_O6_1_3_5.xml,19
3,10931.666666666666,56.333333333333336,26.33333333333333,58.33333333333333,32.666666666666664,24.333333333333332,11.666666666666666,6.6,60.0,25.0,30.0,12205.0,0.73181887482848,25.0,40.0,7.505553499465135,20.0,30.0,5.131601439446884,5.0,20.0,7.637626158259733,0.5444444444444445,0.4166666666666667,0.6666666666666666,0.12509255832441887,0.38888888888888884,0.16666666666666666,0.6666666666666666,0.2545875386086578,0.9733333333333333,0.8,1.2,0.20526405757787533,0.5464444444444444,0.3333333333333333,0.8,0.2359475773540794,1.6393333333333333,BSP_100_O6_1_3_5.xml,20
2,1792.0,0.0,0.0,0.0,16.0,16.0,7.0,2.2857142857142856,60.0,25.0,30.0,41416.0,0.5,16.0,16.0,0.0,16.0,16.0,0.0,7.0,7.0,0.0,0.26666666666666666,0.26666666666666666,0.26666666666666666,0.0,0.23333333333333334,0.23333333333333334,0.23333333333333334,0.0,0.64,0.64,0.64,0.0,0.17066666666666666,0.17066666666666666,0.17066666666666666,0.0,0.3413333333333333,BSP_100_O6_1_3_5.xml,21
1,10296.0,0.0,0.0,0.0,33.0,24.0,13.0,2.5384615384615383,60.0,25.0,30.0,34704.0,1.0,33.0,33.0,0.0,24.0,24.0,0.0,13.0,13.0,0.0,0.55,0.55,0.55,0.0,0.43333333333333335,0.43333333333333335,0.43333333333333335,0.0,0.96,0.96,0.96,0.0,0.528,0.528,0.528,0.0,0.528,BSP_100_O6_1_3_5.xml,22
1,6912.0,0.0,0.0,0.0,24.0,24.0,12.0,2.0,60.0,25.0,30.0,38088.0,1.0,24.0,24.0,0.0,24.0,24.0,0.0,12.0,12.0,0.0,0.4,0.4,0.4,0.0,0.4,0.4,0.4,0.0,0.96,0.96,0.96,0.0,0.384,0.384,0.384,0.0,0.384,BSP_100_O6_1_3_5.xml,23
2,1800.0,0.0,0.0,0.0,30.0,20.0,3.0,10.0,60.0,25.0,30.0,41400.0,0.5,30.0,30.0,0.0,20.0,20.0,0.0,3.0,3.0,0.0,0.5,0.5,0.5,0.0,0.1,0.1,0.1,0.0,0.8,0.8,0.8,0.0,0.4,0.4,0.4,0.0,0.8,BSP_100_O6_1_3_5.xml,24
