q90_w_to_W,spare_cap_x_height_tail,n_long_and_wide
0.512,0.0,1
0.5720000000000001,9038.125,1
0.492,8704.125,1
0.504,11961.2,1
0.556,1951.0,1
0.5680000000000001,7111.666666666667,1
0.512,11465.0,1
0.5640000000000001,6205.8,1
0.6,2736.8,2
0.504,6268.200000000001,1
0.52,5458.25,1
0.536,5919.666666666666,2
0.552,2886.75,1
0.48,9351.0,2
0.5680000000000001,6930.0,0
0.5640000000000001,4482.599999999999,0
0.444,0.0,1
0.5680000000000001,5266.666666666666,0
0.5640000000000001,3565.0,1
0.56,3703.090909090909,0
0.6,1624.0,2
0.6,2142.3636363636365,2
0.6,6105.666666666666,1
0.6,11038.800000000001,1
0.4800000000000001,11197.714285714284,0
0.6,3953.5,1
0.492,6492.5,0
0.56,11666.400000000001,0
0.5760000000000001,11323.42857142857,0
0.4880000000000001,9113.0,0
0.536,7698.285714285714,0
0.5640000000000001,3376.5,2
0.5760000000000001,8474.571428571428,2
0.492,11844.5,1
0.6,3224.7272727272725,1
0.5800000000000001,4541.833333333333,1
0.5640000000000001,3251.0,1
0.5680000000000001,4453.111111111111,1
0.48,12262.0,1
0.6,3452.454545454545,1
0.5800000000000001,4681.0,1
0.48,12682.0,1
0.5680000000000001,7691.555555555555,0
0.5800000000000001,4934.0,1
0.5720000000000001,2912.75,1
0.5640000000000001,5621.6,0
0.5760000000000001,3667.7142857142853,1
0.5640000000000001,7604.4,1
0.528,7168.88888888889,2
0.6,4502.909090909091,1
0.5800000000000001,9270.0,1
0.5640000000000001,3723.6,2
0.6,3777.8999999999996,1
0.6,9048.0,1
0.5640000000000001,1812.7,1
0.56,2260.909090909091,1
0.484,8696.0,1
0.56,4242.727272727273,0
0.5720000000000001,5238.5,1
0.528,6082.222222222223,2
0.6,1716.6153846153848,1
0.5680000000000001,7378.666666666666,1
0.56,5650.666666666666,2
0.5680000000000001,2122.333333333333,1
0.5680000000000001,7111.11111111111,0
0.54,13823.0,0
0.6,4510.5,1
0.52,7253.142857142857,1
0.56,3449.7,2
0.52,8488.888888888889,1
0.52,10110.857142857143,1
0.5760000000000001,11205.714285714284,1
0.5800000000000001,17311.666666666668,1
0.6,4468.0,2
0.5640000000000001,2876.6000000000004,0
0.532,8954.5,2
0.5680000000000001,5399.444444444444,2
0.56,2108.4444444444443,1
0.568,16950.6,0
0.532,9422.5,3
0.528,10547.142857142857,0
0.6,3700.333333333333,3
0.536,9506.285714285714,2
0.6,3805.9090909090905,1
0.5800000000000001,9004.666666666666,0
0.56,7886.571428571428,2
0.56,4507.333333333333,1
0.532,7404.0,2
0.48,14036.800000000001,0
0.524,3180.8,2
0.492,11637.0,0
0.584,12319.2,0
0.536,12560.0,1
0.532,8339.0,2
0.5720000000000001,3680.5,2
0.5680000000000001,6713.88888888889,1
0.5,17407.333333333332,2
0.56,8240.333333333332,1
0.568,15531.0,1
0.532,10328.125,1
0.552,0.0,2
0.584,5425.0,1
0.5640000000000001,2324.2000000000003,1
0.48,19541.333333333332,1
0.532,9550.0,2
0.5720000000000001,5393.75,1
0.56,3796.0,2
0.5640000000000001,4900.5,1
0.5680000000000001,2076.777777777778,1
0.5720000000000001,9421.0,0
0.5720000000000001,2654.875,2
0.5720000000000001,2579.625,1
0.56,3247.090909090909,0
0.5640000000000001,2403.4,1
0.56,3483.333333333333,0
0.56,4154.909090909091,1
0.54,12363.5,1
0.6,2997.818181818182,0
0.56,2505.090909090909,0
0.56,2021.5,0
0.6,3037.6000000000004,2
0.56,2266.090909090909,1
0.56,1674.3636363636365,1
0.56,2846.909090909091,2
0.5640000000000001,2492.2000000000003,1
0.6,1689.8181818181818,1
0.48,7227.6,0
0.56,1122.25,1
0.6,642.3333333333333,2
0.596,1135.25,1
0.49600000000000005,0.0,1
0.5640000000000001,2351.4,2
0.528,4240.888888888889,1
0.5720000000000001,4272.0,1
0.5720000000000001,4480.75,1
0.56,4308.8,2
0.5720000000000001,4690.75,1
0.5720000000000001,8258.25,0
0.6,4866.222222222222,1
0.5720000000000001,4514.75,2
0.56,1845.5555555555554,2
0.56,4102.636363636363,1
0.56,1739.9,1
0.54,9316.0,0
0.536,7168.888888888889,0
0.56,3906.4444444444443,1
0.56,2149.4444444444443,1
0.45999999999999996,14178.0,1
0.528,7833.333333333334,2
0.416,19284.0,1
0.504,11386.800000000001,2
0.524,6472.8,2
0.56,2284.333333333333,1
0.5640000000000001,5262.0,1
0.484,9017.0,0
0.528,13109.6,1
0.528,11211.42857142857,1
0.456,18571.428571428572,1
0.44,24820.0,1
0.44,20553.333333333332,1
0.5680000000000001,3446.8888888888887,1
0.6,3545.111111111111,1
0.48,15582.0,0
0.5680000000000001,5770.333333333333,2
0.48,9537.666666666666,1
0.528,10294.285714285714,0
0.528,13788.571428571428,1
0.54,21078.333333333336,1
0.516,8854.5,0
0.6,9107.142857142857,0
0.528,7288.571428571428,0
0.48,15208.0,0
0.6,7815.75,0
0.52,7059.428571428571,1
0.532,9798.5,1
0.5640000000000001,3211.6000000000004,0
0.54,14162.0,0
0.6,5751.75,1
0.54,16382.666666666666,0
0.5800000000000001,13170.0,0
0.544,8447.0,1
0.5680000000000001,4505.555555555556,2
0.48,15414.0,1
0.528,13553.142857142857,0
0.6,3836.142857142857,1
0.48,12955.2,0
0.6,11676.0,0
0.6,11977.0,1
0.5680000000000001,2184.777777777778,1
0.5519999999999999,18362.399999999998,0
0.56,1851.0909090909092,1
0.5760000000000001,10415.142857142857,0
0.552,12545.142857142857,0
0.6,4606.0,1
0.5519999999999999,21483.2,0
0.4880000000000001,0.0,1
0.6,4071.5,2
0.56,2072.75,1
0.5640000000000001,4377.9,1
0.6,5541.75,1
0.5640000000000001,3237.2999999999997,1
0.6,5425.25,1
0.492,8550.75,0
0.6,1333.6000000000001,2
0.6,1241.8333333333333,1
0.6,2031.2,2
0.492,8865.75,0
0.532,8376.0,0
0.596,2325.75,1
0.6,3757.0,1
0.5720000000000001,5884.125,1
0.592,4166.333333333333,1
0.6,3742.909090909091,1
0.5640000000000001,5838.5,1
0.596,2034.5,0
0.588,15284.0,1
0.6,4526.099999999999,1
0.6,0.0,2
0.52,6858.285714285714,2
0.584,5649.400000000001,1
0.416,12721.6,2
0.44,19632.0,2
0.584,6233.200000000001,0
0.54,13471.0,1
0.492,8601.75,1
0.6,3480.6000000000004,2
0.56,7962.5,2
0.56,9145.5,1
0.5640000000000001,2950.4,0
0.536,6489.200000000001,1
0.6,8085.333333333333,1
0.528,12480.800000000001,1
0.584,17172.0,0
0.552,6798.857142857142,1
0.5720000000000001,6467.25,1
0.524,3434.7,2
0.588,18948.0,1
0.5640000000000001,2874.0,2
0.532,7168.125,1
0.5720000000000001,5584.875,1
0.584,13231.8,1
0.552,1532.769230769231,2
0.56,1297.3333333333333,2
0.56,3035.2727272727275,1
0.532,4872.5,2
0.56,2241.818181818182,2
0.56,764.6153846153846,2
0.536,3056.285714285714,2
0.56,718.3333333333334,2
0.52,4495.166666666666,1
0.536,28144.0,2
0.52,5204.363636363637,1
0.536,11511.42857142857,2
0.544,19946.4,2
0.52,3805.090909090909,3
0.48,17740.0,0
0.48,10230.666666666666,0
0.5800000000000001,14097.333333333332,1
0.52,8271.0,1
0.536,15248.0,1
0.528,6353.0,1
0.5720000000000001,8199.5,1
0.536,8842.777777777777,1
0.56,4803.818181818181,1
0.56,11754.5,1
0.556,1615.0,2
0.48,12812.0,0
0.52,3676.6666666666665,1
0.568,236.53333333333333,2
0.6,4379.0,2
0.432,9229.5,0
0.6,1445.9090909090908,3
0.56,10407.6,2
0.56,9213.5,2
0.568,5518.200000000001,1
0.564,8292.0,0
0.528,17095.2,1
0.504,7218.375,2
0.496,6130.333333333333,2
0.5640000000000001,5058.0,0
0.5720000000000001,5206.75,1
0.5680000000000001,5167.666666666666,1
0.5720000000000001,5936.5,0
0.6,5758.400000000001,0
0.5760000000000001,7029.714285714285,0
0.6,6779.555555555555,0
0.56,1837.1000000000001,1
0.6,14942.666666666666,0
0.552,1907.3076923076924,1
0.536,15026.0,0
0.6,1621.6363636363635,2
0.5680000000000001,4939.555555555556,0
0.528,10238.800000000001,1
0.6,3243.555555555555,2
0.52,8246.333333333332,1
0.6,736.0714285714286,1
0.5519999999999999,12098.400000000001,0
0.596,1239.3333333333333,2
0.6,4106.222222222222,0
0.56,3466.428571428571,2
0.6,3799.111111111111,1
0.48,14928.0,1
0.448,13616.0,0
0.448,36180.0,1
0.48,25983.0,1
0.5840000000000001,2672.923076923077,2
0.516,8380.5,2
0.512,7996.0,1
0.6,1411.7142857142856,1
0.6,8687.0,1
0.528,6648.0,0
0.48,24136.0,0
0.32,7095.6,0
0.6,6200.666666666666,1
0.5800000000000001,13190.0,1
0.6,5940.857142857142,1
0.6,4638.25,2
0.564,15468.0,0
0.56,817.0,2
0.5720000000000001,10598.75,1
0.56,1805.0909090909092,1
0.552,10472.142857142857,0
0.56,1862.75,1
0.516,10979.0,0
0.56,3064.090909090909,1
0.528,14709.714285714284,0
0.56,1374.909090909091,2
0.552,9458.142857142857,1
0.56,1956.909090909091,1
0.528,10830.0,0
0.5680000000000001,3909.7777777777774,0
0.528,9939.0,1
0.5680000000000001,3110.4444444444443,1
0.528,11480.571428571428,0
0.5760000000000001,5799.714285714285,1
0.5680000000000001,6828.666666666666,0
0.56,2773.375,1
0.6,9299.0,0
0.56,1844.6153846153848,1
0.504,11390.0,0
0.56,1391.8333333333333,1
0.516,8571.75,0
0.56,2323.6666666666665,2
0.5519999999999999,12119.2,0
0.56,2860.090909090909,1
0.6,3681.545454545454,1
0.48,9249.0,0
0.596,1263.0,1
0.564,23596.5,0
0.56,1715.3076923076924,1
0.48,10597.0,1
0.504,9751.111111111111,0
0.5720000000000001,6189.0,1
0.56,837.923076923077,1
0.536,8061.333333333333,0
0.6,460.92307692307696,2
0.6,6702.8,2
0.6,5834.333333333333,1
0.56,2326.6363636363635,1
0.528,13164.571428571428,0
0.592,849.923076923077,1
0.49199999999999994,8722.0,1
0.6,8084.444444444444,0
0.56,1981.6363636363637,2
0.528,10888.285714285714,1
0.56,1872.1818181818182,1
0.5760000000000001,10630.285714285714,0
0.56,11809.714285714284,1
0.54,8966.666666666666,1
0.54,10165.666666666666,0
0.5760000000000001,9560.142857142857,0
0.532,12105.5,0
0.536,7590.571428571428,0
0.512,18000.0,2
0.54,14351.5,0
0.5760000000000001,12574.285714285714,0
0.54,13373.5,0
0.54,9705.0,1
0.5760000000000001,7244.142857142857,2
0.5720000000000001,9268.75,1
0.5,18984.666666666664,1
0.56,15161.428571428572,1
0.56,9029.0,0
0.56,12766.857142857141,1
0.5720000000000001,10896.0,1
0.56,10031.0,1
0.56,7983.333333333334,1
0.6,6104.444444444444,2
0.56,13764.285714285714,1
0.52,0.0,2
0.56,4619.5,1
0.56,4086.0,2
0.56,10950.0,2
0.56,7198.125,1
0.5680000000000001,4870.333333333333,1
0.5760000000000001,9889.714285714284,1
0.56,12006.875,1
0.56,9243.0,1
0.56,15802.0,1
0.48,10436.0,0
0.56,9659.571428571428,1
0.56,8423.5,1
0.6,6079.5,2
0.56,14498.0,1
0.5720000000000001,8449.5,1
0.504,5823.8,2
0.552,6258.0,1
0.56,10389.0,2
0.528,7211.428571428571,1
0.552,6296.857142857142,2
0.56,5436.0,1
0.56,9305.571428571428,1
0.56,11382.285714285714,1
0.56,9015.0,1
0.5720000000000001,8263.125,1
0.5519999999999999,23646.4,0
0.56,7495.555555555555,1
0.5680000000000001,5828.888888888889,1
0.508,8225.75,2
0.56,8713.285714285714,2
0.56,7283.142857142857,2
0.56,8655.0,1
0.56,7316.111111111111,1
0.536,10888.0,2
0.536,12943.42857142857,1
0.5640000000000001,2231.0,1
0.5720000000000001,4364.25,1
0.528,10910.0,1
0.536,14897.857142857143,1
0.5720000000000001,10619.25,1
0.528,7778.333333333334,1
0.548,0.0,2
0.5800000000000001,4124.833333333333,1
0.56,7880.625,0
0.56,7521.111111111111,1
0.512,10158.857142857143,1
0.504,8523.0,0
0.512,7616.0,0
0.5640000000000001,3554.6000000000004,1
0.524,5935.200000000001,0
0.54,4077.833333333333,2
0.5720000000000001,4312.75,1
0.5720000000000001,2237.75,2
0.5720000000000001,2637.875,1
0.56,2511.2727272727275,1
0.56,11098.857142857143,2
0.56,2328.3636363636365,0
0.56,2972.0,0
0.5640000000000001,3070.8,1
0.54,4412.166666666666,2
0.5640000000000001,3043.6000000000004,0
0.56,1203.2727272727273,2
0.56,12748.5,1
0.54,9813.333333333332,0
0.5640000000000001,2816.7,1
0.508,0.0,2
0.56,4455.5,1
0.56,4478.166666666666,2
0.5680000000000001,4271.555555555556,2
0.56,5137.0,1
0.512,7681.142857142857,1
0.512,4262.285714285714,0
0.5680000000000001,3662.8888888888887,1
0.6,3252.9,1
0.54,0.0,2
0.5720000000000001,2971.0,1
0.56,3299.8,1
0.56,4341.111111111111,1
0.6,11505.142857142857,0
0.5640000000000001,3851.1,1
0.56,2996.5454545454545,1
0.56,2305.2727272727275,1
0.6,1094.909090909091,2
0.56,2216.333333333333,2
0.6,5298.0,1
0.6,6251.428571428571,1
0.56,11156.0,1
0.516,11577.0,0
0.48,12793.714285714284,0
0.38400000000000006,12144.857142857141,1
0.544,7667.625,1
0.48,12667.2,1
0.56,9545.0,1
0.528,16171.428571428572,1
0.528,10454.571428571428,0
0.48,5368.0,0
0.54,13337.0,0
0.504,0.0,2
0.552,3257.5714285714284,1
0.528,3734.285714285714,1
0.552,3277.0,2
0.512,12788.571428571428,1
0.536,14392.571428571428,1
0.56,13282.5,2
0.56,14419.285714285714,2
0.56,10251.875,2
0.5680000000000001,6280.444444444444,2
0.56,4805.7,2
0.48,10510.666666666666,0
0.528,16438.571428571428,1
0.6,6476.888888888889,2
0.6,5731.25,1
0.5,9163.666666666666,1
0.552,9239.571428571428,3
0.54,8614.333333333332,1
0.5640000000000001,3403.5,1
0.5720000000000001,5784.5,0
0.48,24196.666666666668,1
0.516,9222.0,0
0.544,7796.25,0
0.508,8038.75,2
0.54,9352.666666666666,1
0.56,8313.0,1
0.54,9425.333333333332,1
0.5760000000000001,13210.0,1
0.54,9939.666666666666,0
0.536,12556.0,1
0.48,13003.2,1
0.516,11738.0,0
0.544,9837.0,0
0.508,0.0,2
0.56,4342.5,1
0.54,13403.0,0
0.52,13154.0,1
0.5760000000000001,12146.428571428572,1
0.528,6830.8,0
0.48,6508.200000000001,1
0.54,16462.666666666664,1
0.6,5062.666666666666,1
0.496,7853.714285714285,0
0.6,6752.444444444444,1
0.536,8793.333333333334,0
0.568,10182.800000000001,2
0.6,7817.571428571428,1
0.48,6924.0,0
0.54,17182.666666666664,0
0.56,7033.125,1
0.5519999999999999,16204.199999999999,1
0.6,3761.111111111111,1
0.6,9136.714285714284,1
0.6,12574.857142857141,0
0.5519999999999999,17533.2,1
0.552,3396.428571428571,1
0.528,3873.142857142857,1
0.552,3415.8571428571427,2
0.6,4382.5,1
0.56,10095.555555555557,1
0.6,7063.875,1
0.528,9890.555555555557,1
0.6,4970.75,1
0.424,16238.75,1
0.48,8940.0,0
0.528,14717.714285714284,0
0.5,4850.166666666666,2
0.532,8192.625,0
0.6,5333.0,1
0.56,5805.777777777777,1
0.5640000000000001,2794.2000000000003,1
0.52,4216.5,2
0.544,4554.75,2
0.6,5303.0,1
0.528,6288.8,0
0.6,0.0,3
0.6,2198.0,3
0.6,3256.3636363636365,2
0.56,10264.571428571428,1
0.54,12845.0,0
0.6,2877.6363636363635,1
0.508,7549.75,2
0.56,7661.0,1
0.56,7706.333333333333,2
0.5720000000000001,8212.125,0
0.5680000000000001,8012.222222222223,1
0.56,2314.727272727273,1
0.5,9221.0,2
0.504,11455.6,3
0.6,9863.0,0
0.528,7868.571428571428,0
0.6,2546.75,1
0.56,4063.333333333333,1
0.56,12364.571428571428,2
0.56,8562.333333333332,1
0.536,12153.714285714284,2
0.56,3856.0,2
0.552,9181.285714285714,2
0.48,6951.200000000001,1
0.544,5471.25,1
0.544,4520.75,1
0.6,2181.0,2
0.56,10457.714285714284,2
0.5720000000000001,5147.0,1
0.5640000000000001,1684.0,2
0.54,4898.666666666666,1
0.6,9247.714285714284,1
0.516,6305.5,1
0.544,5355.0,1
0.54,8773.333333333332,1
0.5760000000000001,7302.428571428571,3
0.54,9659.666666666666,0
0.56,12286.857142857141,1
0.56,11989.5,1
0.56,8607.666666666666,2
0.6,5336.857142857142,2
0.56,2201.222222222222,1
0.544,7718.625,2
0.56,8358.333333333332,2
0.54,9307.333333333332,0
0.544,5505.25,2
0.56,5520.0,1
0.5760000000000001,7758.857142857142,1
0.56,1971.2307692307693,1
0.56,10382.571428571428,0
0.56,6304.333333333333,1
0.56,11965.6,0
0.5640000000000001,3682.0,1
0.56,7028.857142857142,1
0.56,3488.2000000000003,1
0.56,3318.6363636363635,1
0.56,4417.5,1
0.524,7769.200000000001,0
0.512,15669.714285714284,0
0.496,10059.555555555555,0
0.528,19866.0,0
0.536,13746.428571428572,2
0.512,12138.0,0
0.524,7531.799999999999,2
0.536,17507.0,0
0.536,11643.0,0
0.5680000000000001,9898.333333333334,0
0.52,15189.0,0
0.544,10914.0,1
0.5720000000000001,13142.5,0
0.5640000000000001,5355.5,1
0.544,25068.0,0
0.536,18033.0,0
0.536,9255.857142857143,1
0.5800000000000001,17810.666666666664,0
0.544,12656.666666666666,0
0.532,9846.5,1
0.532,9618.375,0
0.6,9780.5,2
0.544,29704.0,1
0.5880000000000001,1713.7142857142856,1
0.48800000000000004,12368.571428571428,0
0.6,7007.142857142857,2
0.524,7740.8,0
0.592,2833.538461538462,1
0.532,9390.0,0
0.54,13870.0,1
0.6,4062.8181818181815,1
0.544,9647.6,3
0.548,13179.5,2
0.5680000000000001,6553.0,1
0.544,21290.666666666664,1
0.5640000000000001,4224.599999999999,2
0.54,6969.333333333333,3
0.5760000000000001,10761.42857142857,0
0.544,9259.2,2
0.5720000000000001,8576.25,1
0.548,14362.5,1
0.5680000000000001,5764.333333333333,2
0.54,11518.5,1
0.5760000000000001,6566.0,2
0.52,12018.5,2
0.56,4364.181818181818,0
0.5720000000000001,8118.0,0
0.512,9933.857142857143,2
0.5519999999999999,17284.8,0
0.6,3614.909090909091,1
0.5760000000000001,7223.428571428571,0
0.52,4398.166666666666,1
0.5640000000000001,4393.5,1
0.512,3647.285714285714,1
0.564,15882.0,0
0.6,5688.285714285714,1
0.6,3863.5,2
0.556,3180.0,0
0.5720000000000001,5771.5,0
0.584,-414.40000000000003,2
0.536,8071.0,0
0.596,1034.3333333333333,3
0.536,2858.8571428571427,3
0.54,3708.6666666666665,2
0.6,3247.6000000000004,1
0.6,1938.3636363636365,2
0.6,2303.8,2
0.6,10598.400000000001,0
0.56,1423.4,2
0.528,14108.571428571428,0
0.516,12816.25,1
0.49199999999999994,7346.400000000001,0
0.504,8845.333333333332,0
0.48,24936.0,0
0.492,11809.0,1
0.536,5590.333333333333,3
0.492,5718.75,2
0.536,17625.6,1
0.496,7175.714285714285,1
0.52,5485.090909090909,0
0.48,37740.0,0
0.6,5517.666666666666,1
0.6,3274.090909090909,1
0.6,8355.5,1
0.48,19986.0,0
0.504,6123.8,2
0.552,9115.285714285714,2
0.536,6345.6,0
0.52,4914.666666666666,1
0.5519999999999999,17451.6,0
0.6,867.0,3
0.52,4354.0,2
0.496,7831.428571428571,0
0.6,2883.555555555555,3
0.592,1575.0,3
0.544,12542.0,0
0.5720000000000001,5498.625,3
0.56,15918.666666666666,1
0.552,3162.8571428571427,2
0.56,15813.0,1
0.544,4915.75,2
0.54,15672.666666666666,1
0.5760000000000001,3215.5714285714284,2
0.56,5163.5,1
0.5680000000000001,3335.7777777777774,2
0.56,8106.0,2
0.552,2985.142857142857,3
0.56,9904.5,1
0.552,3499.0,2
0.56,5402.8,1
0.5680000000000001,2021.2222222222222,2
0.5680000000000001,6455.0,1
0.6,4075.75,2
0.56,8113.799999999999,1
0.536,6069.0,2
0.56,7057.333333333333,1
0.544,2570.375,2
0.56,9666.0,2
0.516,13423.75,1
0.544,7193.625,3
0.56,11259.375,1
0.48,15155.0,1
0.552,6485.428571428571,2
0.56,9565.5,1
0.552,3402.142857142857,2
0.5680000000000001,7544.666666666666,1
0.6,6000.375,2
0.56,7489.333333333333,1
0.56,1553.8333333333333,1
0.544,2691.875,2
0.56,7480.5,1
0.536,4365.555555555556,2
0.56,5579.5,1
0.536,3520.6666666666665,2
0.6,4209.6,2
0.6,1689.7777777777776,3
0.56,10036.875,1
0.552,5926.571428571428,2
0.512,0.0,2
0.5640000000000001,5605.5,1
0.524,2299.9,0
0.5,1334.5,1
0.524,4974.200000000001,0
0.536,7972.571428571428,2
0.528,1042.6000000000001,5
0.52,1741.2727272727273,3
0.536,3424.222222222222,2
0.5640000000000001,3228.0,2
0.48,11501.142857142857,1
0.56,2587.0769230769233,1
0.6,7262.571428571428,1
0.544,1084.1333333333332,1
0.512,2322.2307692307695,2
0.388,20636.0,0
0.512,3251.692307692308,2
0.56,14296.199999999999,2
0.584,12184.0,0
0.52,2209.6363636363635,4
0.48,2174.5,1
0.532,3126.25,1
0.56,3894.545454545454,1
0.588,1164.0,1
0.48799999999999993,4114.2,2
0.504,6065.333333333333,1
0.5640000000000001,2417.6,2
0.52,4488.888888888889,2
0.44800000000000006,7749.714285714285,1
0.56,8093.5,2
0.456,6124.857142857142,2
0.56,7860.0,2
0.6,2140.6363636363635,1
0.6,198.15384615384616,1
0.596,1043.5,3
0.56,3241.818181818182,3
0.512,10479.42857142857,1
0.49199999999999994,1633.0,3
0.496,5188.333333333333,2
0.44800000000000006,6404.0,2
0.5640000000000001,3300.0,2
0.52,4191.090909090909,0
0.5040000000000001,2651.846153846154,0
0.45599999999999996,1984.3000000000002,0
0.5680000000000001,5925.333333333333,1
0.56,8257.777777777777,1
0.516,1847.75,2
0.56,668.7272727272726,4
0.44,12932.333333333332,1
0.512,2440.153846153846,2
0.528,1659.0,3
0.5,1982.75,0
0.56,0.0,3
0.512,1723.846153846154,3
0.544,4218.0,2
0.42400000000000004,7648.0,2
0.516,782.8333333333333,3
0.592,-47.0,2
0.52,924.2727272727273,4
0.56,2935.3846153846157,2
0.544,2170.8,0
0.532,5737.0,1
0.52,1310.25,1
0.6,0.0,3
0.6,4075.5,1
0.41200000000000003,10797.0,1
0.5680000000000001,4290.888888888889,3
0.49199999999999994,1991.1,2
0.6,4843.5,2
0.5720000000000001,8651.5,2
0.552,1485.5384615384617,1
0.516,3043.1666666666665,1
0.47200000000000003,10598.800000000001,2
0.516,1582.5833333333333,0
0.6,822.5,3
0.5680000000000001,1408.0,5
0.528,5475.333333333333,2
0.56,5041.200000000001,4
0.504,733.3333333333334,0
0.44,4417.333333333333,2
0.536,3863.555555555555,1
0.6,1441.0,3
0.524,18143.25,3
0.536,7335.142857142857,2
0.508,2129.428571428571,0
0.5760000000000001,-329.0769230769231,2
0.52,1859.4545454545455,0
0.52,3735.75,2
0.556,3356.0,2
0.6,1972.6363636363635,1
0.5760000000000001,269.3076923076923,1
0.508,2403.8571428571427,1
0.46,8814.666666666666,1
0.46,11199.5,2
0.384,12155.6,1
0.5760000000000001,-118.15384615384616,1
0.484,4496.0,2
0.56,2483.181818181818,2
0.492,6080.0,2
0.56,1835.4545454545453,3
0.54,19444.0,0
0.452,4904.25,2
0.456,4921.666666666666,2
0.47200000000000003,11303.42857142857,2
0.48,5645.454545454546,2
0.52,2517.8181818181815,2
0.508,2498.3571428571427,0
0.448,5903.0,2
0.516,2491.0,1
0.5760000000000001,11456.571428571428,0
0.496,9210.666666666666,1
0.544,0.0,3
0.528,2721.4,2
0.52,3180.1818181818185,1
0.552,1776.4615384615386,2
0.6,4054.0,1
0.512,2782.3846153846157,1
0.532,7714.5,1
0.6,2900.7,1
0.516,5967.0,1
0.552,6226.857142857142,2
0.5760000000000001,8532.0,2
0.52,6380.571428571428,3
0.56,8161.285714285714,2
0.5680000000000001,5112.444444444444,1
0.5720000000000001,5706.5,0
0.56,571.2727272727273,4
0.56,2171.3636363636365,2
0.5640000000000001,2870.6000000000004,2
0.532,5968.5,3
0.5720000000000001,6550.5,2
0.5640000000000001,4916.7,1
0.6,-3343.5714285714284,3
0.54,7857.25,1
0.48400000000000004,0.0,1
0.6,1968.181818181818,2
0.47200000000000003,0.0,1
0.544,-1559.0,2
0.496,4710.444444444444,0
0.508,1443.2857142857142,2
0.46399999999999997,6926.0,1
0.516,1108.0,2
0.5720000000000001,6154.5,3
0.532,8943.375,1
0.552,1710.1538461538462,2
0.524,2713.6000000000004,2
0.56,11485.142857142857,2
0.56,1683.7142857142856,0
0.524,6573.200000000001,2
0.56,2063.214285714286,2
0.5680000000000001,4496.888888888889,0
0.484,5388.400000000001,2
0.5800000000000001,5014.666666666666,1
0.6,3710.6666666666665,1
0.5,1136.5,0
0.56,2736.3636363636365,2
0.504,0.0,0
0.592,796.5,3
0.54,1082.875,0
0.536,4113.666666666666,3
0.5,748.5,1
0.52,2485.6363636363635,3
0.516,4826.666666666666,2
0.5640000000000001,4757.6,2
0.5760000000000001,935.0769230769231,1
0.516,1642.25,3
0.44799999999999995,5865.200000000001,2
0.56,4039.090909090909,2
0.48,3910.909090909091,0
0.5640000000000001,4150.0,2
0.508,2180.428571428571,0
0.52,1454.6000000000001,1
0.56,1510.875,0
0.596,1146.6666666666665,1
0.528,6695.11111111111,2
0.592,-2303.4615384615386,3
0.588,1524.0,2
0.516,786.5,3
0.6,2793.6,1
0.548,652.2857142857142,1
0.5680000000000001,0.0,0
0.49199999999999994,0.0,0
0.488,0.0,0
0.552,7432.142857142857,3
0.6,4269.2,1
0.512,1181.923076923077,0
0.504,1489.4666666666667,0
0.47200000000000003,5983.428571428571,2
0.5680000000000001,4465.666666666666,2
0.6,4815.11111111111,1
0.6,691.9090909090909,2
0.552,6217.142857142857,2
0.588,1619.6666666666665,1
0.488,5000.0,2
0.508,1921.0,0
0.536,4778.666666666666,2
0.456,7557.777777777778,2
0.452,4993.5,2
0.6,1862.3999999999999,2
0.552,6143.142857142857,2
0.512,2174.3076923076924,1
0.47200000000000003,2639.4444444444443,0
0.476,3088.0,0
0.56,8812.285714285714,2
0.49199999999999994,4440.8,1
0.48799999999999993,7271.6,1
0.476,3281.6666666666665,0
0.532,5415.0,1
0.5720000000000001,6092.625,2
0.512,3553.3846153846157,0
0.512,2273.0769230769233,1
0.552,2576.923076923077,1
0.6,2640.2999999999997,1
0.588,746.75,1
0.556,4689.75,0
0.48799999999999993,4892.099999999999,1
0.536,3788.0,3
0.476,4000.5,1
0.52,5280.818181818181,1
0.488,4751.333333333333,2
0.532,8143.5,2
0.6,3330.222222222222,2
0.488,3994.6666666666665,3
0.4,11426.142857142857,1
0.424,7759.875,1
0.52,4460.099999999999,3
0.56,11003.5,2
0.56,11182.0,2
0.5680000000000001,6102.666666666666,2
0.5720000000000001,8145.375,1
0.56,10122.857142857143,2
0.54,11352.0,2
0.48,3522.2999999999997,2
0.488,5645.777777777777,2
0.52,4211.0,2
0.484,3038.6000000000004,3
0.52,1288.8461538461538,1
0.56,6556.0,1
0.5640000000000001,6313.6,1
0.528,5169.0,3
0.564,17099.25,2
0.592,-1042.0,4
0.49199999999999994,1328.1,3
0.52,1862.7272727272727,0
0.48,1950.272727272727,1
0.536,4596.111111111111,2
0.54,12792.666666666666,1
0.52,5993.200000000001,1
0.49199999999999994,3894.0,1
0.6,1881.5,0
0.56,-1078.9090909090908,3
0.504,2527.0,1
0.516,5625.25,1
0.54,188.5,3
0.528,-1211.6842105263156,2
0.52,-68.0,3
0.504,7658.25,2
0.52,806.0,2
0.492,4588.0,2
0.48,3450.727272727273,1
0.528,5700.222222222222,1
0.52,5098.0,1
0.532,626.4444444444445,1
0.5720000000000001,7214.625,1
0.456,6357.0,2
